,_txId,_politicianId,_assetId,_issuerId,pubDate,filingDate,txDate,txType,txTypeExtended,hasCapitalGains,owner,chamber,price,size,sizeRangeHigh,sizeRangeLow,value,filingId,filingURL,reportingGap,comment,committees,labels,asset.assetType,asset.assetTicker,asset.instrument,issuer._stateId,issuer.c2iq,issuer.country,issuer.issuerName,issuer.issuerTicker,issuer.sector,politician._stateId,politician.chamber,politician.dob,politician.firstName,politician.gender,politician.lastName,politician.nickname,politician.party
170,20003672139,F000462,100006848,431372,2021-08-20T00:00:00Z,2021-08-18,2021-07-15,buy,,False,not-disclosed,house,79.55,101,189,13,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,34,UBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,DD:US,,de,40RVU1B0,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
171,20003672140,F000462,100013922,2331435,2021-08-20T00:00:00Z,2021-08-18,2021-08-04,buy,,False,not-disclosed,house,70.53,114,213,15,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,14,UBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,GXO:US,,ct,VXMVU1C9,us,GXO Logistic Inc,GXO:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
172,20003672141,F000462,100008009,432342,2021-08-20T00:00:00Z,2021-08-18,2021-08-12,sell,,False,not-disclosed,house,25.96,309,578,39,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,6,UBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,HUN:US,,tx,CHBVU1G4,us,Huntsman Corp,HUN:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
173,20003672142,F000462,100009135,433219,2021-08-20T00:00:00Z,2021-08-18,2021-08-04,buy,,False,not-disclosed,house,1210.14,7,13,1,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,14,UBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,MKL:US,,va,12AVU1C8,us,Markel Corp,MKL:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
174,20003672143,F000462,100012403,435812,2021-08-20T00:00:00Z,2021-08-18,2021-08-04,sell,,False,not-disclosed,house,394.25,21,39,3,8000,201547954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019346.pdf,14,UBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,WAT:US,,ma,PQ3VU120,us,Waters Corp,WAT:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
175,20003459036,F000462,100005752,430437,2021-08-05T00:00:00Z,2021-08-03,2021-06-30,sell,,False,not-disclosed,house,49.69,162,302,21,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,CDK:US,,il,53EVU1C2,us,CDK Global Inc,CDK:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
176,20003459037,F000462,100006182,430827,2021-08-05T00:00:00Z,2021-08-03,2021-06-26,buy,,False,not-disclosed,house,176.65,46,85,6,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,CLX:US,,ca,Y2MVU1B1,us,The Clorox Co,CLX:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
177,20003459038,F000462,100006840,431367,2021-08-05T00:00:00Z,2021-08-03,2021-06-30,buy,,False,not-disclosed,house,98.72,82,152,11,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,DUK:US,,nc,41RVU1B1,us,Duke Energy Corp,DUK:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
178,20003459039,F000462,100006848,431372,2021-08-05T00:00:00Z,2021-08-03,2021-07-14,buy,,False,not-disclosed,house,79.51,101,189,13,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,DD:US,,de,40RVU1B0,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
179,20003459040,F000462,100007334,431772,2021-08-05T00:00:00Z,2021-08-03,2021-07-14,sell,,False,not-disclosed,house,109.74,74,137,10,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,FISV:US,CLASS A,wi,P8AVU1C9,us,Fiserv Inc,FISV:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
180,20003459041,F000462,100010603,434426,2021-08-05T00:00:00Z,2021-08-03,2021-06-30,sell,,False,not-disclosed,house,47.135,171,319,22,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,RHHBY:US,ADR,,B95VU1C7,ch,Roche Holding AG,RHHBY:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
181,20003459042,F000462,100010660,434461,2021-08-05T00:00:00Z,2021-08-03,2021-07-02,buy,,False,not-disclosed,house,116.94,69,129,9,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,RGLD:US,,co,8QQVU1B4,us,Royal Gold Inc,RGLD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
182,20003459043,F000462,100010660,434461,2021-08-05T00:00:00Z,2021-08-03,2021-07-01,buy,,False,not-disclosed,house,114.53,70,131,9,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,RGLD:US,,co,8QQVU1B4,us,Royal Gold Inc,RGLD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
183,20003459044,F000462,100010660,434461,2021-08-05T00:00:00Z,2021-08-03,2021-06-30,buy,,False,not-disclosed,house,114.1,71,132,9,8000,201477215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019173.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,RGLD:US,,co,8QQVU1B4,us,Royal Gold Inc,RGLD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
184,20001848701,F000462,100005900,430554,2021-07-02T00:00:00Z,2021-06-30,2021-06-09,buy,,False,not-disclosed,house,242.01,34,62,5,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,21,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,CI:US,,ct,1LLVU1B8,us,Cigna Corp,CI:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
185,20001848702,F000462,100006287,430911,2021-07-02T00:00:00Z,2021-06-30,2021-05-19,buy,,False,not-disclosed,house,54.24,148,277,19,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,CMCSA:US,CLASS A,pa,LGMVU1B8,us,Comcast Corp,CMCSA:US,communication-services,fl,house,1948-05-16,Lois,female,Frankel,,democrat
186,20001848703,F000462,100010319,434194,2021-07-02T00:00:00Z,2021-06-30,2021-05-26,buy,,False,not-disclosed,house,98.4,82,153,11,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PGR:US,,oh,2KAVU1C3,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
187,20001848704,F000462,100010319,434194,2021-07-02T00:00:00Z,2021-06-30,2021-06-02,buy,,False,not-disclosed,house,100.47,80,150,10,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PGR:US,,oh,2KAVU1C3,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
188,20001848705,F000462,100010319,434194,2021-07-02T00:00:00Z,2021-06-30,2021-05-27,buy,,False,not-disclosed,house,99.15,82,152,11,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PGR:US,,oh,2KAVU1C3,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
189,20001848706,F000462,100012031,435532,2021-07-02T00:00:00Z,2021-06-30,2021-05-27,sell,,False,not-disclosed,house,60.74,132,247,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,USB:US,,mn,6LRVU1B3,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
190,20001848707,F000462,100012031,435532,2021-07-02T00:00:00Z,2021-06-30,2021-06-02,sell,,False,not-disclosed,house,60.67,133,248,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,USB:US,,mn,6LRVU1B3,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
191,20001848708,F000462,100012031,435532,2021-07-02T00:00:00Z,2021-06-30,2021-05-26,sell,,False,not-disclosed,house,59.73,135,252,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,USB:US,,mn,6LRVU1B3,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
192,20001848709,F000462,100012031,435532,2021-07-02T00:00:00Z,2021-06-30,2021-05-19,sell,,False,not-disclosed,house,60.07,134,250,17,8000,201308186,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018944.pdf,42,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,USB:US,,mn,6LRVU1B3,us,U.S. Bancorp,USB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
193,20001643349,F000462,100005683,430390,2021-05-27T00:00:00Z,2021-05-25,2021-04-23,buy,,False,not-disclosed,house,25.45,315,590,40,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,CARG:US,CLASS A,ma,7EJVU1C5,us,CarGurus Inc,CARG:US,communication-services,fl,house,1948-05-16,Lois,female,Frankel,,democrat
194,20001643350,F000462,100015897,432035,2021-05-27T00:00:00Z,2021-05-25,2021-04-21,sell,,False,not-disclosed,house,335.27,24,45,3,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,GS:US,,ny,YKPVU1E1,us,The Goldman Sachs Group Inc,GS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
195,20001643351,F000462,100007763,432137,2021-05-27T00:00:00Z,2021-05-25,2021-05-07,sell,,False,not-disclosed,house,61.04,132,246,17,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,HAE:US,,ma,NWGVU1C8,us,Haemonetics Corp,HAE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
196,20001643352,F000462,100007763,432137,2021-05-27T00:00:00Z,2021-05-25,2021-05-06,sell,,False,not-disclosed,house,61.44,131,245,17,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,HAE:US,,ma,NWGVU1C8,us,Haemonetics Corp,HAE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
197,20001643353,F000462,100009243,433309,2021-05-27T00:00:00Z,2021-05-25,2021-05-05,sell,,False,not-disclosed,house,127.0,64,119,8,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,MDT:US,,,4ANVU1B0,ie,Medtronic PLC,MDT:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
198,20001643354,F000462,100009441,433469,2021-05-27T00:00:00Z,2021-05-25,2021-04-21,buy,,False,not-disclosed,house,79.25,102,190,13,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,34,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,MS:US,,ny,3H4VU1C4,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
199,20001643355,F000462,100011672,435244,2021-05-27T00:00:00Z,2021-05-25,2021-05-05,buy,,False,not-disclosed,house,467.77,18,33,3,8000,201232697,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018768.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,TMO:US,,ma,778VU1C4,us,Thermo Fisher Scientific Inc,TMO:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
200,20001636410,F000462,100006248,430875,2021-04-25T00:00:00Z,2021-04-23,2021-04-07,buy,,False,not-disclosed,house,79.62,101,189,13,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,CL:US,,ny,AFMVU1B8,us,Colgate-Palmolive Co,CL:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
201,20001636411,F000462,100015897,432035,2021-04-25T00:00:00Z,2021-04-23,2021-04-14,sell,,False,not-disclosed,house,335.35,24,45,3,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,GS:US,,ny,YKPVU1E1,us,The Goldman Sachs Group Inc,GS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
202,20001636412,F000462,100015897,432035,2021-04-25T00:00:00Z,2021-04-23,2021-03-24,sell,,False,not-disclosed,house,328.65,25,46,4,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,GS:US,,ny,YKPVU1E1,us,The Goldman Sachs Group Inc,GS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
203,20001636413,F000462,100007903,432252,2021-04-25T00:00:00Z,2021-04-23,2021-03-16,sell,,False,not-disclosed,house,69.01,117,218,15,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,HES:US,,ny,RKSVU1B5,us,Hess Corp,HES:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
204,20001636414,F000462,100009441,433469,2021-04-25T00:00:00Z,2021-04-23,2021-04-14,buy,,False,not-disclosed,house,80.79,100,186,13,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,MS:US,,ny,3H4VU1C4,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
205,20001636415,F000462,100009441,433469,2021-04-25T00:00:00Z,2021-04-23,2021-03-26,buy,,False,not-disclosed,house,79.98,101,188,13,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,MS:US,,ny,3H4VU1C4,us,Morgan Stanley,MS:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
206,20001636416,F000462,100009689,433668,2021-04-25T00:00:00Z,2021-04-23,2021-03-19,sell,,False,not-disclosed,house,23.69,339,634,43,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,NI:US,,in,ZSNVU1B9,us,NiSource Inc,NI:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
207,20001636417,F000462,100010270,434151,2021-04-25T00:00:00Z,2021-04-23,2021-04-08,sell,,False,not-disclosed,house,148.05,55,102,7,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PPG:US,,pa,N9QVU1B9,us,PPG Industries Inc,PPG:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
208,20001636418,F000462,100010319,434194,2021-04-25T00:00:00Z,2021-04-23,2021-03-24,buy,,False,not-disclosed,house,92.49,87,163,11,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PGR:US,,oh,2KAVU1C3,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
209,20001636419,F000462,100010319,434194,2021-04-25T00:00:00Z,2021-04-23,2021-03-17,buy,,False,not-disclosed,house,91.1,88,165,11,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,PGR:US,,oh,2KAVU1C3,us,The Progressive Corp,PGR:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
210,20001636420,F000462,100011070,434781,2021-04-25T00:00:00Z,2021-04-23,2021-03-17,sell,,False,not-disclosed,house,63.13,127,238,16,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,SON:US,,sc,559VU1C2,us,Sonoco Products Co,SON:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
211,20001636421,F000462,100011070,434781,2021-04-25T00:00:00Z,2021-04-23,2021-03-16,sell,,False,not-disclosed,house,62.78,128,239,16,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,SON:US,,sc,559VU1C2,us,Sonoco Products Co,SON:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
212,20001636422,F000462,100011799,435353,2021-04-25T00:00:00Z,2021-04-23,2021-03-18,sell,,False,not-disclosed,house,156.83,52,96,7,8000,201028603,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018606.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,TRV:US,,ny,K9WVU125,us,The Travelers Companies Inc,TRV:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
213,20001622615,F000462,100004728,429609,2021-03-28T00:00:00Z,2021-03-26,2021-03-15,buy,,False,not-disclosed,house,52.695,152,285,19,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,LNT:US,,wi,644VU1C3,us,Alliant Energy Corporation,LNT:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
214,20001622616,F000462,100004809,429677,2021-03-28T00:00:00Z,2021-03-26,2021-02-24,sell,,False,not-disclosed,house,139.89,58,108,8,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,AXP:US,,ny,TSSVU1B2,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
215,20001622617,F000462,100004809,429677,2021-03-28T00:00:00Z,2021-03-26,2021-02-17,sell,,False,not-disclosed,house,128.56,63,117,8,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,AXP:US,,ny,TSSVU1B2,us,American Express Co,AXP:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
216,20001622618,F000462,100005207,429989,2021-03-28T00:00:00Z,2021-03-26,2021-03-15,buy,,False,not-disclosed,house,95.27,85,158,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X141,"['hsap', 'hsvr']",[],stock,BOH:US,,hi,LCLVU1B7,us,Bank of Hawaii Corp,BOH:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
217,20001622619,F000462,100005436,430175,2021-03-28T00:00:00Z,2021-03-26,2021-02-18,sell,,False,not-disclosed,house,79.63,101,189,13,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,BAH:US,CLASS A,va,L7PVU1G0,us,Booz Allen Hamilton Holding Corporation,BAH:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
218,20001622620,F000462,100005739,430430,2021-03-28T00:00:00Z,2021-03-26,2021-02-18,buy,,False,not-disclosed,house,99.59,81,151,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,CBOE:US,,il,NRRVU1G7,us,Cboe Global Markets Inc,CBOE:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
219,20001622621,F000462,100005739,430430,2021-03-28T00:00:00Z,2021-03-26,2021-02-19,buy,,False,not-disclosed,house,96.22,84,156,11,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,CBOE:US,,il,NRRVU1G7,us,Cboe Global Markets Inc,CBOE:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
220,20001622622,F000462,100005739,430430,2021-03-28T00:00:00Z,2021-03-26,2021-03-01,buy,,False,not-disclosed,house,100.32,80,150,10,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,25,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,CBOE:US,,il,NRRVU1G7,us,Cboe Global Markets Inc,CBOE:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
221,20001622623,F000462,100007046,431527,2021-03-28T00:00:00Z,2021-03-26,2021-02-18,sell,,False,not-disclosed,house,378.46,22,40,3,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,EPAM:US,,pa,MLNVU1G8,us,EPAM Systems Inc,EPAM:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
222,20001622624,F000462,100007061,431539,2021-03-28T00:00:00Z,2021-03-26,2021-02-25,sell,,False,not-disclosed,house,163.5,50,92,7,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,EFX:US,,ga,4VRVU1B0,us,Equifax Inc,EFX:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
223,20001622625,F000462,100007562,431961,2021-03-28T00:00:00Z,2021-03-26,2021-02-19,sell,,False,not-disclosed,house,102.36,79,147,10,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,GPC:US,,ga,E6TVU1B0,us,Genuine Parts Co,GPC:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
224,20001622626,F000462,100007562,431961,2021-03-28T00:00:00Z,2021-03-26,2021-02-18,sell,,False,not-disclosed,house,101.08,80,149,10,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,GPC:US,,ga,E6TVU1B0,us,Genuine Parts Co,GPC:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
225,20001622627,F000462,100007903,432252,2021-03-28T00:00:00Z,2021-03-26,2021-03-15,sell,,False,not-disclosed,house,71.48,113,210,15,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,11,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,HES:US,,ny,RKSVU1B5,us,Hess Corp,HES:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
226,20001622628,F000462,100007911,432257,2021-03-28T00:00:00Z,2021-03-26,2021-02-25,buy,,False,not-disclosed,house,54.19,148,277,19,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],stock,HXL:US,,ct,QHTVU1B5,us,Hexcel Corp,HXL:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
227,20001622629,F000462,100007995,432333,2021-03-28T00:00:00Z,2021-03-26,2021-02-25,buy,,False,not-disclosed,house,26.29,305,571,39,8000,200828805,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018420.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X142,"['hsap', 'hsvr']",[],reit,HPP:US,,ca,JETVU1G9,us,Hudson Pacific Properties Inc,HPP:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,,democrat
